Date,AvgDailyReturn,Volatility,CumulativeReturn,Sharpe,BenchmarkDailyReturn
2023-08-07 04:00:00+00:00,0.00019429755679184338,0.00921585849347214,0.3162474462551159,0.021082957917536383,0.00902409277936278
2023-08-08 04:00:00+00:00,0.00018980118486811254,0.009211770961605454,0.3060428738465506,0.02060420147865177,-0.004218283044793103
2023-08-09 04:00:00+00:00,0.00019067994601268068,0.009206897993713836,0.30862053075111584,0.020710552690262302,-0.007038730380597102
2023-08-10 04:00:00+00:00,0.00019100632837630842,0.009201889251805208,0.3098951920842965,0.02075729484995021,0.00025071394456976925
2023-08-11 04:00:00+00:00,0.0001886676148805032,0.009197130597025852,0.30482430936155924,0.020513747509632422,-0.0010696923700230787
2023-08-14 04:00:00+00:00,0.00018713979604047064,0.009192197678063134,0.30168625787704473,0.02035854782443086,0.005750475751703066
2023-08-15 04:00:00+00:00,0.00017835265544329955,0.009191870023432903,0.2813707605897038,0.01940330476699777,-0.011550909428841738
2023-08-16 04:00:00+00:00,0.00017525742658208246,0.009188137890751107,0.27457681532941014,0.01907431393236912,-0.007555395210577687
2023-08-17 04:00:00+00:00,0.00017372309043371803,0.009183287363690576,0.2714492585442174,0.018917309624938303,-0.007712913029036983
2023-08-18 04:00:00+00:00,0.00017231011340338625,0.009178398194270692,0.26860424513306014,0.01877344061090584,-0.00014870682600087726
2023-08-21 04:00:00+00:00,0.00017416418392697403,0.009173938808190738,0.27334671856352566,0.018984668152732344,0.006879188518795987
2023-08-22 04:00:00+00:00,0.0001713699459033293,0.009169468479845483,0.26726897128877436,0.018689190794428368,-0.002777466728829614
2023-08-23 04:00:00+00:00,0.00017392633464014318,0.009164927008901187,0.27365654995542954,0.01897738350466097,0.011044879965972587
2023-08-24 04:00:00+00:00,0.00017104174291057226,0.009161416471434248,0.2673318575930257,0.01866979232347846,-0.013457974663146133
2023-08-25 04:00:00+00:00,0.00017304036603903603,0.009157011879437786,0.2724230148086486,0.01889703413267388,0.006717966037625089
2023-08-28 04:00:00+00:00,0.00017636834806477054,0.009155636808378083,0.2804390956510521,0.019263362205824995,0.006264619755036449
2023-08-29 04:00:00+00:00,0.00018537915411152468,0.009154766607523375,0.3022466144097973,0.02024946807045636,0.01450830719454621
2023-08-30 04:00:00+00:00,0.0001856267255514254,0.009149891574513406,0.3033225521619036,0.020287314230966403,0.003833182103508026
2023-08-31 04:00:00+00:00,0.00018214931889722763,0.0091455888836891,0.29544641530828253,0.019916630980656238,-0.0015969365120942491
2023-09-01 04:00:00+00:00,0.00018600594215685613,0.009141556575463217,0.305170595240142,0.020347294317043695,0.0017991292600010311
2023-09-05 04:00:00+00:00,0.00018459914455356503,0.009134455131266792,0.3024948980040769,0.02020910299528334,-0.004194177587506065
2023-09-06 04:00:00+00:00,0.00018312895078445996,0.009129655110255534,0.2994268569554628,0.02005869318970739,-0.006971599351452862
2023-09-07 04:00:00+00:00,0.0001806906858024307,0.009125098569897464,0.2940265358329466,0.019801505092614146,-0.0032112659361860363
2023-09-08 04:00:00+00:00,0.0001817969047562765,0.00912025783276906,0.29715547896045913,0.01993330759828749,0.0014266227216406246
2023-09-11 04:00:00+00:00,0.00018536431230018702,0.009116144745965013,0.3062469228900777,0.020333629781628133,0.006723453106275201
2023-09-12 04:00:00+00:00,0.0001868185957988731,0.009111736779721121,0.31026293299992314,0.020503072061371704,-0.005695885604828921
2023-09-13 04:00:00+00:00,0.00019025862662704564,0.009107451310187259,0.3191692361899594,0.020890435770348766,0.0012416323054647016
2023-09-14 04:00:00+00:00,0.00019845082628100848,0.009106595225480775,0.33990457031470145,0.021791989362361434,0.00842991886716793
2023-09-15 04:00:00+00:00,0.0001953455820293958,0.009103399133670045,0.33264685457569065,0.02145853204512214,-0.012159612938677844
2023-09-18 04:00:00+00:00,0.00019327065374886355,0.009098877886807534,0.3279978010952378,0.021241152607299713,0.0007212876971294246
2023-09-19 04:00:00+00:00,0.00019406149039784393,0.009094057094783408,0.3304780549343824,0.02133937453605418,-0.002151010615372817
2023-09-20 04:00:00+00:00,0.00019136686979280137,0.009090337144572816,0.3242658565239227,0.02105168012465332,-0.0093947947580596
2023-09-21 04:00:00+00:00,0.0001850736226436919,0.009087846064037852,0.3091743288326829,0.020364960117013824,-0.01640093410321941
2023-09-22 04:00:00+00:00,0.00018480123403919317,0.00908308876178238,0.30898739331354097,0.020345637798537763,-0.002295598477193961
2023-09-25 04:00:00+00:00,0.00018452638165292727,0.009078575221612609,0.30878772506310925,0.02032547807872326,0.0040230650909416354
2023-09-26 04:00:00+00:00,0.00018262620130412937,0.009077249648021965,0.3045196280787983,0.020119111888029395,-0.014734533990868215
