Date,Close
2020-01-02 00:00:00+00:00,7604.2998046875
2020-01-03 00:00:00+00:00,7622.39990234375
2020-01-06 00:00:00+00:00,7575.2998046875
2020-01-07 00:00:00+00:00,7573.89990234375
2020-01-08 00:00:00+00:00,7574.89990234375
2020-01-09 00:00:00+00:00,7598.10009765625
2020-01-10 00:00:00+00:00,7587.89990234375
2020-01-13 00:00:00+00:00,7617.60009765625
2020-01-14 00:00:00+00:00,7622.39990234375
2020-01-15 00:00:00+00:00,7642.7998046875
2020-01-16 00:00:00+00:00,7609.7998046875
2020-01-17 00:00:00+00:00,7674.60009765625
2020-01-20 00:00:00+00:00,7651.39990234375
2020-01-21 00:00:00+00:00,7610.7001953125
2020-01-22 00:00:00+00:00,7571.89990234375
2020-01-23 00:00:00+00:00,7507.7001953125
2020-01-24 00:00:00+00:00,7586.0
2020-01-27 00:00:00+00:00,7412.10009765625
2020-01-28 00:00:00+00:00,7480.7001953125
2020-01-29 00:00:00+00:00,7483.60009765625
2020-01-30 00:00:00+00:00,7382.0
2020-01-31 00:00:00+00:00,7286.0
2020-02-03 00:00:00+00:00,7326.2998046875
2020-02-04 00:00:00+00:00,7439.7998046875
2020-02-05 00:00:00+00:00,7482.5
2020-02-06 00:00:00+00:00,7504.7998046875
2020-02-07 00:00:00+00:00,7466.7001953125
2020-02-10 00:00:00+00:00,7446.89990234375
2020-02-11 00:00:00+00:00,7499.39990234375
2020-02-12 00:00:00+00:00,7534.39990234375
2020-02-13 00:00:00+00:00,7452.0
2020-02-14 00:00:00+00:00,7409.10009765625
2020-02-17 00:00:00+00:00,7433.2998046875
2020-02-18 00:00:00+00:00,7382.0
2020-02-19 00:00:00+00:00,7457.0
2020-02-20 00:00:00+00:00,7436.60009765625
2020-02-21 00:00:00+00:00,7403.89990234375
2020-02-24 00:00:00+00:00,7156.7998046875
2020-02-25 00:00:00+00:00,7017.89990234375
2020-02-26 00:00:00+00:00,7042.5
2020-02-27 00:00:00+00:00,6796.39990234375
2020-02-28 00:00:00+00:00,6580.60009765625
2020-03-02 00:00:00+00:00,6654.89990234375
2020-03-03 00:00:00+00:00,6718.2001953125
2020-03-04 00:00:00+00:00,6815.60009765625
2020-03-05 00:00:00+00:00,6705.39990234375
2020-03-06 00:00:00+00:00,6462.60009765625
2020-03-09 00:00:00+00:00,5965.7998046875
2020-03-10 00:00:00+00:00,5960.2001953125
2020-03-11 00:00:00+00:00,5876.5
2020-03-12 00:00:00+00:00,5237.5
2020-03-13 00:00:00+00:00,5366.10009765625
2020-03-16 00:00:00+00:00,5151.10009765625
2020-03-17 00:00:00+00:00,5294.89990234375
2020-03-18 00:00:00+00:00,5080.60009765625
2020-03-19 00:00:00+00:00,5151.60009765625
2020-03-20 00:00:00+00:00,5190.7998046875
2020-03-23 00:00:00+00:00,4993.89990234375
2020-03-24 00:00:00+00:00,5446.0
2020-03-25 00:00:00+00:00,5688.2001953125
2020-03-26 00:00:00+00:00,5815.7001953125
2020-03-27 00:00:00+00:00,5510.2998046875
2020-03-30 00:00:00+01:00,5563.7001953125
2020-03-31 00:00:00+01:00,5672.0
2020-04-01 00:00:00+01:00,5454.60009765625
2020-04-02 00:00:00+01:00,5480.2001953125
2020-04-03 00:00:00+01:00,5415.5
2020-04-06 00:00:00+01:00,5582.39990234375
2020-04-07 00:00:00+01:00,5704.5
2020-04-08 00:00:00+01:00,5677.7001953125
2020-04-09 00:00:00+01:00,5842.7001953125
2020-04-14 00:00:00+01:00,5791.2998046875
2020-04-15 00:00:00+01:00,5597.7001953125
2020-04-16 00:00:00+01:00,5628.39990234375
2020-04-17 00:00:00+01:00,5787.0
2020-04-20 00:00:00+01:00,5812.7998046875
2020-04-21 00:00:00+01:00,5641.0
2020-04-22 00:00:00+01:00,5770.60009765625
2020-04-23 00:00:00+01:00,5826.60009765625
2020-04-24 00:00:00+01:00,5752.2001953125
2020-04-27 00:00:00+01:00,5846.7998046875
2020-04-28 00:00:00+01:00,5958.5
2020-04-29 00:00:00+01:00,6115.2998046875
2020-04-30 00:00:00+01:00,5901.2001953125
2020-05-01 00:00:00+01:00,5763.10009765625
2020-05-04 00:00:00+01:00,5753.7998046875
2020-05-05 00:00:00+01:00,5849.39990234375
2020-05-06 00:00:00+01:00,5853.7998046875
2020-05-07 00:00:00+01:00,5936.0
2020-05-11 00:00:00+01:00,5939.7001953125
2020-05-12 00:00:00+01:00,5994.7998046875
2020-05-13 00:00:00+01:00,5904.10009765625
2020-05-14 00:00:00+01:00,5741.5
2020-05-15 00:00:00+01:00,5799.7998046875
2020-05-18 00:00:00+01:00,6048.60009765625
2020-05-19 00:00:00+01:00,6002.2001953125
2020-05-20 00:00:00+01:00,6067.2001953125
2020-05-21 00:00:00+01:00,6015.2998046875
2020-05-22 00:00:00+01:00,5993.2998046875
2020-05-26 00:00:00+01:00,6067.7998046875
2020-05-27 00:00:00+01:00,6144.2998046875
2020-05-28 00:00:00+01:00,6218.7998046875
2020-05-29 00:00:00+01:00,6076.60009765625
2020-06-01 00:00:00+01:00,6166.39990234375
2020-06-02 00:00:00+01:00,6220.10009765625
2020-06-03 00:00:00+01:00,6382.39990234375
2020-06-04 00:00:00+01:00,6341.39990234375
2020-06-05 00:00:00+01:00,6484.2998046875
2020-06-08 00:00:00+01:00,6472.60009765625
2020-06-09 00:00:00+01:00,6335.7001953125
2020-06-10 00:00:00+01:00,6329.10009765625
2020-06-11 00:00:00+01:00,6076.7001953125
2020-06-12 00:00:00+01:00,6105.2001953125
2020-06-15 00:00:00+01:00,6064.7001953125
2020-06-16 00:00:00+01:00,6242.7998046875
2020-06-17 00:00:00+01:00,6253.2998046875
2020-06-18 00:00:00+01:00,6224.10009765625
2020-06-19 00:00:00+01:00,6292.60009765625
2020-06-22 00:00:00+01:00,6244.60009765625
2020-06-23 00:00:00+01:00,6320.10009765625
2020-06-24 00:00:00+01:00,6123.7001953125
2020-06-25 00:00:00+01:00,6147.10009765625
2020-06-26 00:00:00+01:00,6159.2998046875
2020-06-29 00:00:00+01:00,6225.7998046875
2020-06-30 00:00:00+01:00,6169.7001953125
2020-07-01 00:00:00+01:00,6158.0
2020-07-02 00:00:00+01:00,6240.39990234375
2020-07-03 00:00:00+01:00,6157.2998046875
2020-07-06 00:00:00+01:00,6285.89990234375
2020-07-07 00:00:00+01:00,6189.89990234375
2020-07-08 00:00:00+01:00,6156.2001953125
2020-07-09 00:00:00+01:00,6049.60009765625
2020-07-10 00:00:00+01:00,6095.39990234375
2020-07-13 00:00:00+01:00,6176.2001953125
2020-07-14 00:00:00+01:00,6179.7998046875
2020-07-15 00:00:00+01:00,6292.7001953125
2020-07-16 00:00:00+01:00,6250.7001953125
2020-07-17 00:00:00+01:00,6290.2998046875
2020-07-20 00:00:00+01:00,6261.5
2020-07-21 00:00:00+01:00,6269.7001953125
2020-07-22 00:00:00+01:00,6207.10009765625
2020-07-23 00:00:00+01:00,6211.39990234375
2020-07-24 00:00:00+01:00,6123.7998046875
2020-07-27 00:00:00+01:00,6104.89990234375
2020-07-28 00:00:00+01:00,6129.2998046875
2020-07-29 00:00:00+01:00,6131.5
2020-07-30 00:00:00+01:00,5990.0
2020-07-31 00:00:00+01:00,5897.7998046875
2020-08-03 00:00:00+01:00,6032.89990234375
2020-08-04 00:00:00+01:00,6036.0
2020-08-05 00:00:00+01:00,6104.7001953125
2020-08-06 00:00:00+01:00,6026.89990234375
2020-08-07 00:00:00+01:00,6032.2001953125
2020-08-10 00:00:00+01:00,6050.60009765625
2020-08-11 00:00:00+01:00,6154.2998046875
2020-08-12 00:00:00+01:00,6280.10009765625
2020-08-13 00:00:00+01:00,6185.60009765625
2020-08-14 00:00:00+01:00,6090.0
2020-08-17 00:00:00+01:00,6127.39990234375
2020-08-18 00:00:00+01:00,6076.60009765625
2020-08-19 00:00:00+01:00,6112.0
2020-08-20 00:00:00+01:00,6013.2998046875
2020-08-21 00:00:00+01:00,6001.89990234375
2020-08-24 00:00:00+01:00,6104.7001953125
2020-08-25 00:00:00+01:00,6037.0
2020-08-26 00:00:00+01:00,6045.60009765625
2020-08-27 00:00:00+01:00,6000.0
2020-08-28 00:00:00+01:00,5963.60009765625
2020-09-01 00:00:00+01:00,5862.10009765625
2020-09-02 00:00:00+01:00,5941.0
2020-09-03 00:00:00+01:00,5850.89990234375
2020-09-04 00:00:00+01:00,5799.10009765625
2020-09-07 00:00:00+01:00,5937.39990234375
2020-09-08 00:00:00+01:00,5930.2998046875
2020-09-09 00:00:00+01:00,6012.7998046875
2020-09-10 00:00:00+01:00,6003.2998046875
2020-09-11 00:00:00+01:00,6032.10009765625
2020-09-14 00:00:00+01:00,6026.2998046875
2020-09-15 00:00:00+01:00,6105.5
2020-09-16 00:00:00+01:00,6078.5
2020-09-17 00:00:00+01:00,6049.89990234375
2020-09-18 00:00:00+01:00,6007.10009765625
2020-09-21 00:00:00+01:00,5804.2998046875
2020-09-22 00:00:00+01:00,5829.5
2020-09-23 00:00:00+01:00,5899.2998046875
2020-09-24 00:00:00+01:00,5822.7998046875
2020-09-25 00:00:00+01:00,5842.7001953125
2020-09-28 00:00:00+01:00,5927.89990234375
2020-09-29 00:00:00+01:00,5897.5
2020-09-30 00:00:00+01:00,5866.10009765625
2020-10-01 00:00:00+01:00,5879.5
2020-10-02 00:00:00+01:00,5902.10009765625
2020-10-05 00:00:00+01:00,5942.89990234375
2020-10-06 00:00:00+01:00,5949.89990234375
2020-10-07 00:00:00+01:00,5946.2998046875
2020-10-08 00:00:00+01:00,5978.0
2020-10-09 00:00:00+01:00,6016.7001953125
2020-10-12 00:00:00+01:00,6001.39990234375
2020-10-13 00:00:00+01:00,5969.7001953125
2020-10-14 00:00:00+01:00,5935.10009765625
2020-10-15 00:00:00+01:00,5832.5
2020-10-16 00:00:00+01:00,5919.60009765625
2020-10-19 00:00:00+01:00,5884.7001953125
2020-10-20 00:00:00+01:00,5889.2001953125
2020-10-21 00:00:00+01:00,5776.5
2020-10-22 00:00:00+01:00,5785.7001953125
2020-10-23 00:00:00+01:00,5860.2998046875
2020-10-26 00:00:00+00:00,5792.0
2020-10-27 00:00:00+00:00,5729.0
2020-10-28 00:00:00+00:00,5582.7998046875
2020-10-29 00:00:00+00:00,5581.7998046875
2020-10-30 00:00:00+00:00,5577.2998046875
2020-11-02 00:00:00+00:00,5655.0
2020-11-03 00:00:00+00:00,5786.7998046875
2020-11-04 00:00:00+00:00,5883.2998046875
2020-11-05 00:00:00+00:00,5906.2001953125
2020-11-06 00:00:00+00:00,5910.0
2020-11-09 00:00:00+00:00,6186.2998046875
2020-11-10 00:00:00+00:00,6296.89990234375
2020-11-11 00:00:00+00:00,6382.10009765625
2020-11-12 00:00:00+00:00,6338.89990234375
2020-11-13 00:00:00+00:00,6316.39990234375
2020-11-16 00:00:00+00:00,6421.2998046875
2020-11-17 00:00:00+00:00,6365.2998046875
2020-11-18 00:00:00+00:00,6385.2001953125
2020-11-19 00:00:00+00:00,6334.39990234375
2020-11-20 00:00:00+00:00,6351.5
2020-11-23 00:00:00+00:00,6333.7998046875
2020-11-24 00:00:00+00:00,6432.2001953125
2020-11-25 00:00:00+00:00,6391.10009765625
2020-11-26 00:00:00+00:00,6362.89990234375
2020-11-27 00:00:00+00:00,6367.60009765625
2020-11-30 00:00:00+00:00,6266.2001953125
2020-12-01 00:00:00+00:00,6384.7001953125
2020-12-02 00:00:00+00:00,6463.39990234375
2020-12-03 00:00:00+00:00,6490.2998046875
2020-12-04 00:00:00+00:00,6550.2001953125
2020-12-07 00:00:00+00:00,6555.39990234375
2020-12-08 00:00:00+00:00,6558.7998046875
2020-12-09 00:00:00+00:00,6564.2998046875
2020-12-10 00:00:00+00:00,6599.7998046875
2020-12-11 00:00:00+00:00,6546.7998046875
2020-12-14 00:00:00+00:00,6531.7998046875
2020-12-15 00:00:00+00:00,6513.2998046875
2020-12-16 00:00:00+00:00,6570.89990234375
2020-12-17 00:00:00+00:00,6551.10009765625
2020-12-18 00:00:00+00:00,6529.2001953125
2020-12-21 00:00:00+00:00,6416.2998046875
2020-12-23 00:00:00+00:00,6495.7998046875
2020-12-24 00:00:00+00:00,6502.10009765625
2020-12-29 00:00:00+00:00,6602.7001953125
2020-12-30 00:00:00+00:00,6555.7998046875
2020-12-31 00:00:00+00:00,6460.5
2021-01-04 00:00:00+00:00,6571.89990234375
2021-01-05 00:00:00+00:00,6612.2998046875
2021-01-06 00:00:00+00:00,6841.89990234375
2021-01-07 00:00:00+00:00,6857.0
2021-01-08 00:00:00+00:00,6873.2998046875
2021-01-11 00:00:00+00:00,6798.5
2021-01-12 00:00:00+00:00,6754.10009765625
2021-01-13 00:00:00+00:00,6745.5
2021-01-14 00:00:00+00:00,6802.0
2021-01-15 00:00:00+00:00,6735.7001953125
2021-01-18 00:00:00+00:00,6720.7001953125
2021-01-19 00:00:00+00:00,6713.0
2021-01-20 00:00:00+00:00,6740.39990234375
2021-01-21 00:00:00+00:00,6715.39990234375
2021-01-22 00:00:00+00:00,6695.10009765625
2021-01-25 00:00:00+00:00,6638.89990234375
2021-01-26 00:00:00+00:00,6654.0
2021-01-27 00:00:00+00:00,6567.39990234375
2021-01-28 00:00:00+00:00,6526.2001953125
2021-01-29 00:00:00+00:00,6407.5
2021-02-01 00:00:00+00:00,6466.39990234375
2021-02-02 00:00:00+00:00,6516.7001953125
2021-02-03 00:00:00+00:00,6507.7998046875
2021-02-04 00:00:00+00:00,6503.7001953125
2021-02-05 00:00:00+00:00,6489.2998046875
2021-02-08 00:00:00+00:00,6523.5
2021-02-09 00:00:00+00:00,6531.60009765625
2021-02-10 00:00:00+00:00,6524.39990234375
2021-02-11 00:00:00+00:00,6528.7001953125
2021-02-12 00:00:00+00:00,6589.7998046875
2021-02-15 00:00:00+00:00,6756.10009765625
2021-02-16 00:00:00+00:00,6748.89990234375
2021-02-17 00:00:00+00:00,6710.89990234375
2021-02-18 00:00:00+00:00,6617.2001953125
2021-02-19 00:00:00+00:00,6624.0
2021-02-22 00:00:00+00:00,6612.2001953125
2021-02-23 00:00:00+00:00,6625.89990234375
2021-02-24 00:00:00+00:00,6659.0
2021-02-25 00:00:00+00:00,6652.0
2021-02-26 00:00:00+00:00,6483.39990234375
2021-03-01 00:00:00+00:00,6588.5
2021-03-02 00:00:00+00:00,6613.7998046875
2021-03-03 00:00:00+00:00,6675.5
2021-03-04 00:00:00+00:00,6650.89990234375
2021-03-05 00:00:00+00:00,6630.5
2021-03-08 00:00:00+00:00,6719.10009765625
2021-03-09 00:00:00+00:00,6730.2998046875
2021-03-10 00:00:00+00:00,6725.60009765625
2021-03-11 00:00:00+00:00,6737.0
2021-03-12 00:00:00+00:00,6761.5
2021-03-15 00:00:00+00:00,6749.7001953125
2021-03-16 00:00:00+00:00,6803.60009765625
2021-03-17 00:00:00+00:00,6762.7001953125
2021-03-18 00:00:00+00:00,6779.7001953125
2021-03-19 00:00:00+00:00,6708.7001953125
2021-03-22 00:00:00+00:00,6726.10009765625
2021-03-23 00:00:00+00:00,6699.2001953125
2021-03-24 00:00:00+00:00,6712.89990234375
2021-03-25 00:00:00+00:00,6674.7998046875
2021-03-26 00:00:00+00:00,6740.60009765625
2021-03-29 00:00:00+01:00,6736.2001953125
2021-03-30 00:00:00+01:00,6772.10009765625
2021-03-31 00:00:00+01:00,6713.60009765625
2021-04-01 00:00:00+01:00,6737.2998046875
2021-04-06 00:00:00+01:00,6823.60009765625
2021-04-07 00:00:00+01:00,6885.2998046875
2021-04-08 00:00:00+01:00,6942.2001953125
2021-04-09 00:00:00+01:00,6915.7998046875
2021-04-12 00:00:00+01:00,6889.10009765625
2021-04-13 00:00:00+01:00,6890.5
2021-04-14 00:00:00+01:00,6939.60009765625
2021-04-15 00:00:00+01:00,6983.5
2021-04-16 00:00:00+01:00,7019.5
